Station,Filename
POOKOTTUMPADAM,malapuram.json
VELLIYAMBURAM,malapuram.json
TANALUR,malapuram.json
KARUVARAKUNDU,malapuram.json
KARUVARAKUNDU,palakkad-1.json
KARUVARAKUNDU,palakkad-2.json
MONGAM,malapuram.json
UNIVERSITY,malapuram.json
UNIVERSITY,kottayam.json
PANAKKAD,malapuram.json
PAZHAMALLUR,malapuram.json
MANGATTUPULAM,malapuram.json
MUNDAKKODE,malapuram.json
CHUNGAM.,malapuram.json
MANNARKKAD,malapuram.json
MANNARKKAD,palakkad-1.json
MANNARKKAD,palakkad-2.json
ODAKKAYAM.,malapuram.json
THAMARASSERY,malapuram.json
THAMARASSERY,wayanad.json
THAMARASSERY,vadakara.json
THAMARASSERY,kozhikkode.json
MUKKAM,malapuram.json
MUKKAM,vadakara.json
MUKKAM,kozhikkode.json
CHALIKKAL,malapuram.json
CHALIKKAL,palakkad-1.json
POTHUKAL,malapuram.json
VENNIYUR,malapuram.json
KAKKAD,malapuram.json
KAKKAD,kannur.json
MEENARKUZHI,malapuram.json
PANG CHENDI,malapuram.json
CHAPPANANGADI,malapuram.json
KOORIYAD,malapuram.json
PULIYATTUKULAM,malapuram.json
KUNULMAD,malapuram.json
NAYARANGADI.,malapuram.json
PALLIPPURAM BUS STOP.,malapuram.json
MUTTIPPALAM.,malapuram.json
MAVUNDIRI,malapuram.json
CHERPULASSERY,malapuram.json
CHERPULASSERY,palakkad-1.json
CHERPULASSERY,palakkad-2.json
POTHANNUR,malapuram.json
MOOVANKARA,malapuram.json
AYANKALAM,malapuram.json
PILAKKAL,malapuram.json
OZHUR,malapuram.json
KAVILAKKAD,malapuram.json
ULLANAM.,malapuram.json
MATTATHUR,malapuram.json
THALIPPADAM,malapuram.json
MAMANKARA,malapuram.json
PURATHUR,malapuram.json
PARAPPUR,malapuram.json
CHUNGAM VYAVASAYA KENDRAM,malapuram.json
KUNNAMANGALM,malapuram.json
KUNNAMANGALM,kozhikkode.json
KEEZHUPARAMBA,malapuram.json
REC,malapuram.json
REC,kozhikkode.json
MEDICAL COLLEGE JUNCTION,malapuram.json
KUZHIPURAM,malapuram.json
POTTIKKALLU,malapuram.json
PULLIKKALLU,malapuram.json
O K M NAGAR,malapuram.json
PONPARA,malapuram.json
AMARAMBALAM,malapuram.json
KUNHALY COLONY,malapuram.json
EMANGAD,malapuram.json
CHETTIPADAM,malapuram.json
PUZHANKAVE,malapuram.json
PERIMBALAM,malapuram.json
IRUMBUZHI,malapuram.json
ANAKKAYAM,malapuram.json
ARAVANKARA,malapuram.json
POTHUVETTIPPARA,malapuram.json
PANTHALINGAL,malapuram.json
MAMPAD,malapuram.json
CHALIYAM,malapuram.json
CHALIYAM,kozhikkode.json
PARUTHIKKAD,malapuram.json
ATHAVANAD,malapuram.json
KARINKALATHANNI,malapuram.json
CHETHALLUR,malapuram.json
CHETHALLUR,palakkad-1.json
MURIYANKANNI KADAVU,malapuram.json
MURIYANKANNI KADAVU,palakkad-2.json
PULIKKAL,malapuram.json
OZHUKUR,malapuram.json
MUNDAKKAL PANCHAYATH,malapuram.json
MAVOOR,malapuram.json
MAVOOR,kozhikkode.json
CHALISSERY,malapuram.json
CHALISSERY,palakkad-1.json
CHALISSERY,palakkad-2.json
UPPUNGALKADAVU,malapuram.json
CHANKARAMKULAM,malapuram.json
KARUKAPUTHUR,malapuram.json
KARUKAPUTHUR,palakkad-1.json
KARUKAPUTHUR,palakkad-2.json
SRAYIKADAVU,malapuram.json
PAZHANJI,malapuram.json
KUMARANALLUR,malapuram.json
MANIYAMKAD,malapuram.json
CHERUVETTY,malapuram.json
CHERUKULAM.,malapuram.json
ELEMBRA,malapuram.json
PELEPPURAM,malapuram.json
MORAYUR,malapuram.json
PALAPPETTY.,malapuram.json
PARAPURAM,malapuram.json
MUKKAM BUS STAND,malapuram.json
KARULAI,malapuram.json
PATTAKARIMBA,malapuram.json
KALIKAVU BUS STAND,malapuram.json
MUTHALAMAD,malapuram.json
CHELARI,malapuram.json
KOLATHODE,malapuram.json
THALAPPARA,malapuram.json
THELPARA COLONY,malapuram.json
KADAKKATTUPPARA,malapuram.json
KOPPAM BUS STOP,malapuram.json
ATHALLOOR,malapuram.json
KOOTTAYI,malapuram.json
KOOTTAI AZHIMUGHAM,malapuram.json
PALEMAD,malapuram.json
MEDICAL COLLEGE KOZHIKKODE,malapuram.json
PUTHUPARAMBA BUS STOP,malapuram.json
KADUNGATHUKUNDU,malapuram.json
KILINAKKODE,malapuram.json
KADALUNDI,malapuram.json
KADALUNDI,kozhikkode.json
KOTTAKADAVE,malapuram.json
KOTTAKADAVE,kozhikkode.json
OTHAYI,malapuram.json
PULINGOTTUPURAM,malapuram.json
VETTILAPPARA.,malapuram.json
NEEROLPALAM,malapuram.json
PATTARNADAKAVU,malapuram.json
PANAMKAYAM,malapuram.json
AKAMPADAM,malapuram.json
ERUMAMUNDA,malapuram.json
CHEKANOOR,malapuram.json
ALATHURPADI,malapuram.json
KODUMUDI,malapuram.json
KOLALAMBA,malapuram.json
KOLALAMBA,palakkad-1.json
KOLALAMBA,palakkad-2.json
OTTATHARA BUS STOP,malapuram.json
KOLAPPURAM,malapuram.json
VETTIKKATTIRI BUS STOP,malapuram.json
KARINGAPPARA,malapuram.json
PUTHUPONNANI,malapuram.json
PANG,malapuram.json
KAMBRAM.,malapuram.json
CHAMRAVATTAM,malapuram.json
MANNARMALA,malapuram.json
KOZHIKKODE,malapuram.json
KOZHIKKODE,wayanad.json
KOZHIKKODE,kannur.json
KOZHIKKODE,kozhikkode.json
KODALIPOYIL,malapuram.json
ALIPARAMBA,malapuram.json
ALIPARAMBA,kozhikkode.json
KADANNAMANNA,malapuram.json
PALAKKODE,malapuram.json
PALAKKODE,kannur.json
PORUR,malapuram.json
RAILWAY GATE KARAD,malapuram.json
THALIYAMKUND,malapuram.json
THUVVUR,malapuram.json
CHERUSSOLA,malapuram.json
KUNNOTHPARAMBA,malapuram.json
NAMBOORIPOTTI,malapuram.json
CHETTIYARANGADI,malapuram.json
KARAPPURAM,malapuram.json
PUTHARIPPADAM,malapuram.json
KARAKKODE,malapuram.json
VALIYAD,malapuram.json
KOTTOTHKUNNU COLONY,malapuram.json
CHATHRATHODI,malapuram.json
IRIMBILIYAM,malapuram.json
IRIMBILIYAM,palakkad-1.json
IRIMBILIYAM,palakkad-2.json
THALIYAMKUNDU,malapuram.json
KANHIRAMPADAM,malapuram.json
KARUVATTAKUNNU,malapuram.json
MAMPATTUMOOLA,malapuram.json
KUNNAMKULAM BUS STAND,malapuram.json
CHIRAKKAL BS,malapuram.json
AYILASSERY,malapuram.json
PULVETTA.,malapuram.json
KALKUNDU,malapuram.json
VADAKKUMPADAM,malapuram.json
PANAMPOYIL.,malapuram.json
CHOKKAD,malapuram.json
KOTTAKKADAVE,malapuram.json
IRUMBOTHIN KADAVU,malapuram.json
AREEPRA,malapuram.json
ALLOOR,malapuram.json
MANNARKAD BUS STAND,malapuram.json
MANNARKAD BUS STAND,palakkad-1.json
PULIYAKKODE,malapuram.json
BEYPORE,malapuram.json
BEYPORE,kozhikkode.json
RAMANATTUKARA,malapuram.json
RAMANATTUKARA,kozhikkode.json
OTTUMPURAM,malapuram.json
PARASSERY,malapuram.json
KERALA ESTATE,malapuram.json
KERALA ESTATE,palakkad-1.json
THRIKAIKUTH,malapuram.json
NELLIKKUTH..,malapuram.json
EDAKKARA,malapuram.json
EDAKKARA,palakkad-1.json
EDAKKARA,kozhikkode.json
KAVUNGAL VELLAYUR,malapuram.json
KOTTAKKADAVU,malapuram.json
CHERUPUZA BUS STOP,malapuram.json
KUMBIDI,malapuram.json
KUMBIDI,palakkad-1.json
KUMBIDI,palakkad-2.json
NARIPARAMBA,malapuram.json
CHANGARAMKULAM,malapuram.json
CHANGARAMKULAM,palakkad-1.json
CHANGARAMKULAM,palakkad-2.json
CHOLAKKUND,malapuram.json
KUNNATHUPARAMBA,malapuram.json
PANDALLUR,malapuram.json
PANDALLUR CHURCH,malapuram.json
MOODAL BUS STOP,malapuram.json
ODAMALA,malapuram.json
MANALAYA,malapuram.json
MANALAYA,palakkad-1.json
THOOTHA,malapuram.json
THOOTHA,palakkad-1.json
MOORKANAD,malapuram.json
VALAPURAM,malapuram.json
PUKAYOOR,malapuram.json
KOLLAMCHINA,malapuram.json
MUTHURPALLI,malapuram.json
ATHANI.,malapuram.json
ALANALLUR,malapuram.json
ALANALLUR,palakkad-1.json
ALANALLUR,palakkad-2.json
THIRUVAZHAMKUNNU,malapuram.json
CHUNGATHARA,malapuram.json
POOKKOTTUMANNA,malapuram.json
IRINGATTIRI,malapuram.json
MOONADI,malapuram.json
ADAKKAKKUNDU,malapuram.json
THENNALA,malapuram.json
MUNDERI.,malapuram.json
MARUKANHIRAM,malapuram.json
KOOTTANAD.,malapuram.json
KOOTTANAD.,palakkad-1.json
KOTTAMALAPPARAMBA,malapuram.json
VENKULAM NAVODAYA SCHOOL,malapuram.json
KARATHODE,malapuram.json
KARTHALA CHUNGAM,malapuram.json
KARAMBATHUR,malapuram.json
PAKKADAPURAYA,malapuram.json
THUNCHANPARAMBA,malapuram.json
PERUVAMPADAM,malapuram.json
PADINHATTUMURI,malapuram.json
NERAV,malapuram.json
KOZHIKKOTTUPARAMBA BUS STOP,malapuram.json
VENGAD,malapuram.json
VENGAD,palakkad-1.json
VENGAD,kannur.json
CHENADANKOLAMBA,malapuram.json
THANNIKKADAVU,malapuram.json
PENGAMUCK,malapuram.json
MANNANKAI,malapuram.json
KAKKOOTH,malapuram.json
PALAKKAD,malapuram.json
PALAKKAD,palakkad-1.json
PALAKKAD,palakkad-2.json
PERUMPARAMBA,malapuram.json
PULIKKAPARAMBA,malapuram.json
NEDUMPARAMBA,malapuram.json
CHERUKULAMTHODE,malapuram.json
SHORNUR BUS STAND,malapuram.json
KEEZHATTUR,malapuram.json
PARAKKANNI,malapuram.json
CHEERAPPADAM,malapuram.json
NELLIKKUTH,malapuram.json
NELLIKKUNNU,malapuram.json
AMAYUR,malapuram.json
KADALUNDI NAGARAM.,malapuram.json
SADHAM BEACH,malapuram.json
PATHAYAKKALLU,malapuram.json
ALATHIYUR,malapuram.json
PURATHUR HC,malapuram.json
PALENGARA,malapuram.json
THALAPPANKAI,malapuram.json
PADIKKAL,malapuram.json
VALAKKANDI,malapuram.json
KUMMINIPARAMBA,malapuram.json
KARUVANKALLU,malapuram.json
THIRUVAMBADI,malapuram.json
THIRUVAMBADI,kozhikkode.json
OMASSERY,malapuram.json
OMASSERY,vadakara.json
OMASSERY,kozhikkode.json
CHOKKAD GIRIJAN COLONY,malapuram.json
VALLATHOLE VIDYAPEEDAM,malapuram.json
UDANUPARAMBU TEMPLE,malapuram.json
VELIYAMCODE,malapuram.json
CHATHANGOTTUPURAM,malapuram.json
KARUVARAKKUNDU,malapuram.json
KOPPAM.,malapuram.json
VETTICHIRA,malapuram.json
PARANKIMOOCHIKKAL,malapuram.json
AROOR.,malapuram.json
AYIKKARAPADI,malapuram.json
PANAMPILAVU,malapuram.json
KOOMBARA JUNCTION,malapuram.json
EDAKKATTUPARAMBA,malapuram.json
THOTTUMUKAM,malapuram.json
THOTTUMUKAM,kozhikkode.json
ALUNGAL BEACH.,malapuram.json
UNNIYAL,malapuram.json
NILAMBUR CHANDAKUNNU,malapuram.json
CHERUVADI,malapuram.json
POONGODE,malapuram.json
VELLAKKATTA,malapuram.json
THEKKINKUTTI,malapuram.json
PAYYANAD LAKSHAMVEEDU COLONY,malapuram.json
KALADI,malapuram.json
VYLATHUR,malapuram.json
VATTATHANI,malapuram.json
VELLUVAMBRAM,malapuram.json
ANGADIPURAM,malapuram.json
AZHAVANCHERY,malapuram.json
THARISH,malapuram.json
KOLAM,malapuram.json
THAIKKAD,malapuram.json
TRIPANCHI,malapuram.json
HANUMANKAVU,malapuram.json
MATHAPUZHA,malapuram.json
EMEA COLLEGE,malapuram.json
KODAKKAD.,malapuram.json
KATTUPOIL,malapuram.json
MUNDUMUZHI,malapuram.json
OTHUKKUNGAL,malapuram.json
KAKKOVE.,malapuram.json
ARIMBRA POOTHANAPARAMBA,malapuram.json
KUNDLAMPADAM,malapuram.json
KAKKARA,malapuram.json
KAKKARA,kannur.json
ACHANAMBALAM,malapuram.json
MAYAKKARA,malapuram.json
VALAPPURAM,malapuram.json
NJETTARAKKADAVU,malapuram.json
POOKKOTTUR,malapuram.json
KARIPARAMBA,malapuram.json
KANDURUMBUKAVU,malapuram.json
OORKKADAVU,malapuram.json
OORKKADAVU,kozhikkode.json
PUTHIYODATH PARAMBA,malapuram.json
VILAYIL,malapuram.json
AKKODE BUS STOP,malapuram.json
KALLAMOOLA,malapuram.json
ARIMBRA.,malapuram.json
THIRUVALI,malapuram.json
EDAKKAD.,malapuram.json
EDAKKAD.,kozhikkode.json
THODIKAPULAM,malapuram.json
VAIRANKODE,malapuram.json
PAINKAVU,malapuram.json
KAMMUTTIKULAM,malapuram.json
PARAVANNA,malapuram.json
VETTAM CHEERPPU,malapuram.json
VAZHAKKAD,malapuram.json
POOKOTTUMANNA,malapuram.json
IRINGALLUR,malapuram.json
IRINGALLUR,kozhikkode.json
KUNDUR,malapuram.json
AMBALAPPARA,malapuram.json
PANNIPARA,malapuram.json
CHIRAKKAL,malapuram.json
ERAMANGALAM,malapuram.json
ERAMANGALAM,kozhikkode.json
KAVANUR,malapuram.json
KALIYATTUMUKKU.,malapuram.json
MAMBURAM MAKHAM,malapuram.json
PULIYILANGADI.,malapuram.json
KANANCHERY,malapuram.json
CHENDI,malapuram.json
PARAVOOR.,malapuram.json
CHEREKKAD,malapuram.json
MANGALAM TOWN (IN MPM DIST),malapuram.json
PARAPPARPURAM,malapuram.json
KADAVANADU.,malapuram.json
ALTHARA,malapuram.json
CHIRAKK,malapuram.json
CHELAKKADAVU,malapuram.json
EDAPPATTA,malapuram.json
PERUNTHALLUR,malapuram.json
KODAKKKAL,malapuram.json
RAMANKUTH,malapuram.json
MUTHUKURUSSI,malapuram.json
MUTHUKURUSSI,palakkad-1.json
MUTHUKURUSSI,palakkad-2.json
VAKKODE,malapuram.json
VALANCHERY BUS ST AND,malapuram.json
PUZHAKKATTIRI,malapuram.json
VATTALLUR,malapuram.json
PALLIKKAL BAZAR,malapuram.json
PULLANGODE,malapuram.json
KAIPPINI,malapuram.json
KARIPUR AIRPORT,malapuram.json
VALLIKAPATTA,malapuram.json
VALLIKKUNNU RLY,malapuram.json
PUTHIYAPARAMBA,malapuram.json
CHERUMUTTAM,malapuram.json
PARAMBILPEEDIKA,malapuram.json
OLIPRAMKADAV,malapuram.json
MANNUR VALAVE,malapuram.json
KADAPPADI,malapuram.json
CHEMBRASSERY,malapuram.json
MANNATHICHOLA,malapuram.json
THARAYITTAL,malapuram.json
KAVILAKKAD HC,malapuram.json
OTTUMMAL KADAPPURAM,malapuram.json
OLIPRAM KADAVU,malapuram.json
OLIPRAM KADAVU,kozhikkode.json
SOUTH ANNARA,malapuram.json
ANAMANGAD,malapuram.json
THRIPPANACHI,malapuram.json
PALATHOLE,malapuram.json
CHERPPLASSERY,malapuram.json
KUNNAKKAVU,malapuram.json
KUNNAKKAVU,palakkad-1.json
PACHEERI,malapuram.json
NAVODAYA,malapuram.json
NARASIMHASHETHRA,malapuram.json
NARIYATTUPARA.,malapuram.json
CHAMRAVATTOM JN.,malapuram.json
VELLAYUR,malapuram.json
MALIYEKKAL,malapuram.json
TIRURKKAD,malapuram.json
THAMBURATTIKALL,malapuram.json
CHERAKKAPARAMBA.,malapuram.json
OTTAPALAM BUS STAND,malapuram.json
OTTAPALAM BUS STAND,palakkad-1.json
OTTAPALAM BUS STAND,palakkad-2.json
KALLINGAL,malapuram.json
PANAMPATTA,malapuram.json
CHAVAKKAD STAND,malapuram.json
THENERIPARA,malapuram.json
CHANGUVETTY.,malapuram.json
OLIPRAM.,malapuram.json
MURIVAZHIKKAL,malapuram.json
VETTOM,malapuram.json
PALAKKAD (IN MLP DIST),malapuram.json
POOKOLATHUR,malapuram.json
CHAVALA,malapuram.json
MYTHRAKUTHPARAMBA,malapuram.json
ANAMARI,malapuram.json
KOOTTAI KADAPPURAM,malapuram.json
MANJERI COURT GATE,malapuram.json
MADAMCHINA,malapuram.json
PAYYANAD STADIUM,malapuram.json
PUTHU PARAMBA,malapuram.json
THIRUNNAVAYA,malapuram.json
PAKARA,malapuram.json
PUTHIYAKADAPPURAM,malapuram.json
CHENGOTTUR,malapuram.json
VENGARA,malapuram.json
KATTILANGADI,malapuram.json
AMBALAPARAMB,malapuram.json
PALAANI,malapuram.json
POTHUKALLU,malapuram.json
APPANKAPPU GIRIJAN COLONY,malapuram.json
KUTTIPPURAM,malapuram.json
KUTTIPPURAM,palakkad-1.json
KUTTIPPURAM,palakkad-2.json
MUNDENGARA,malapuram.json
VALAVANNUR,malapuram.json
KURUNGAD,malapuram.json
AZHIMUGHAM,malapuram.json
PARUTHIPPARA.,malapuram.json
FEROKE R S,malapuram.json
CHEMBRASSERY EAST,malapuram.json
KOZHICHENA,malapuram.json
KOOTTUMOOCHI,malapuram.json
N.H.COLONY,malapuram.json
VALLIKANHIRAM,malapuram.json
VAZHAYUR,malapuram.json
VAZHAYUR,kozhikkode.json
CHERPLASSERY,malapuram.json
CHERPLASSERY,palakkad-1.json
CHERPLASSERY,palakkad-2.json
PERUNKOLLANPPARA,malapuram.json
VALAMKULAM,malapuram.json
CHAMRAVATTOM,malapuram.json
VANIYAMBALAM,malapuram.json
CHEMBANKOLLI SCHOOLPADI,malapuram.json
KANHIYUR,malapuram.json
MUTHUKAD.,malapuram.json
MAKKALI,malapuram.json
PARAMBATHKAVU TEMPLE,malapuram.json
MALAPPURAM COLLAGE,malapuram.json
KOORAD,malapuram.json
KANNAMVETTIKAVU,malapuram.json
PERINGAVU,malapuram.json
PANAMPATTA COLONY,malapuram.json
CHEMBANKOLLY,malapuram.json
PONMALA PALLIYALI,malapuram.json
KOTTAKKAL AYURVEDHA COLLEGE,malapuram.json
MOOLAPPADAM,malapuram.json
MUTTIYAL,malapuram.json
VELLIMUTTAM,malapuram.json
EDIVANNA,malapuram.json
MURIKANHIRAM,malapuram.json
KADAVALLUR.,malapuram.json
CHENNAMANGALLUR,malapuram.json
FEROKE,malapuram.json
FEROKE,kozhikkode.json
KARUVANTHIRUTHY,malapuram.json
KARUVANTHIRUTHY,kozhikkode.json
PUTHUR COLONY,malapuram.json
CHAVAKKAD,malapuram.json
MANNALAMKUNNU,malapuram.json
CHERUPARAMBU,malapuram.json
KOTTAPPALLA,malapuram.json
ANJILANGADI,malapuram.json
KARAPARAMBA,malapuram.json
MARUTHANKADU.,malapuram.json
PALAKKADI,malapuram.json
CHOKKAD HARIJAN COLONY,malapuram.json
PARAVANNA COLLEGE,malapuram.json
MANNUR,malapuram.json
MANNUR,palakkad-1.json
MANNUR,kannur.json
MANNUR,kozhikkode.json
MANNUR,palakkad-2.json
PUTHUR PALLIKKAL,malapuram.json
OORKADAVU,malapuram.json
OORKADAVU,kozhikkode.json
KARAD.,malapuram.json
KARAD.,kozhikkode.json
IRINGAVOOR,malapuram.json
KOYILANDI,malapuram.json
ANAKOTTUPURAM,malapuram.json
POOVATHIKKAL,malapuram.json
VEKKODE,malapuram.json
PUTHENATHANI,malapuram.json
RANDATHANI,malapuram.json
KARIMBANTHODI,malapuram.json
PATTIKKAD MLPM,malapuram.json
MEMATTUPPARA,malapuram.json
POTTURKAVU,malapuram.json
PAKKARANALLUR,malapuram.json
PULPARAMBU,malapuram.json
AYYAYA,malapuram.json
MUNDAKKULAM,malapuram.json
AAKKAPARAMBA,malapuram.json
KUMMINIPARAMBU EMEA COLLEGE,malapuram.json
PUTHANPALLIKKAL,malapuram.json
KATTUNGAL,malapuram.json
ODAKKAYAM..,malapuram.json
OMANUR,malapuram.json
CHERUPARAMBA HARIJAN COLONY,malapuram.json
EDAPPALAM,malapuram.json
PATTAMBI BUS STAND,malapuram.json
PATTAMBI BUS STAND,palakkad-1.json
PATTAMBI BUS STAND,palakkad-2.json
KANNUR BUS STAND,malapuram.json
KANNUR BUS STAND,wayanad.json
KANNUR BUS STAND,kannur.json
MAMPETTA PALAM,malapuram.json
MUNDIYURKAVU,malapuram.json
AREECHOLA,malapuram.json
ANAKKOTTUPURAM,malapuram.json
PERINTHALMANNA GOVT.COLLEGE.,malapuram.json
T.K. COLONY,malapuram.json
FEROKE NEW BRIDGE,malapuram.json
MANGALAM,malapuram.json
B P ANGADI,malapuram.json
PUZHACHAL KATTEKAVU TEMPLE,malapuram.json
IDIMUZHIKKAL.,malapuram.json
PULLIPARAMBA,malapuram.json
PULLIPARAMBA,kozhikkode.json
EDAYATTUR,malapuram.json
PAPPANNUR,malapuram.json
PALAYAM BUSSTAND,malapuram.json
CHERUCODE,malapuram.json
KALAKULAM,malapuram.json
MANNATTAMPARA,malapuram.json
CHULLIYODE- MLPM,malapuram.json
NIRANNAPARAMBA,malapuram.json
UPPADA,malapuram.json
PATHAR,malapuram.json
VADAKKUMURI,malapuram.json
PERINTHATTIRI,malapuram.json
CHERUR,malapuram.json
MARUTHAKKADAVU,malapuram.json
KARUVAMBALAM,malapuram.json
CHEMMALASSERY,malapuram.json
ALUNGAL,malapuram.json
POOKKOLATHUR,malapuram.json
KOTTOOR,malapuram.json
VILLOOR,malapuram.json
OLAVATTUR,malapuram.json
PUTHIRIPADAM,malapuram.json
PANDIKASALA,malapuram.json
PUTHUKKODE,malapuram.json
ANANGADI,malapuram.json
OTHUKUNGAL,malapuram.json
PANAKKAD HIGH SCHOOL,malapuram.json
ELAMARAM,malapuram.json
PEKKULAM,malapuram.json
PARAKADAVU,malapuram.json
CHETTIPPADI,malapuram.json
KADALUNDI AZHIMUGHAM,malapuram.json
CHERUVATHOOR,malapuram.json
PARAVAKKAL,malapuram.json
PANNIYAMKURUSSI.,malapuram.json
THIRUNNAVAYA RAILWAY STATION,malapuram.json
PANAMBI HC,malapuram.json
ATTATHANGADI,malapuram.json
VELLUVANGAD CHUNDAMANNA,malapuram.json
KODUNGALLUR PVT BUS STAND,malapuram.json
MUNDITHODIKA,malapuram.json
PUNNAKKAD,malapuram.json
PALLIPPURAM BUS STOP,malapuram.json
EZHUTHALA,malapuram.json
THUPRANGODE,malapuram.json
THUNJAN PARAMBU,malapuram.json
PUTHANPALLY,malapuram.json
KOONOOMADU,malapuram.json
KOONOOMADU,kozhikkode.json
CHEMBRA COLONY,malapuram.json
POOLAPPADAM,malapuram.json
K P M HOSPITAL,malapuram.json
MATHALAPPARA,malapuram.json
U K PADI,malapuram.json
THALAPPU,malapuram.json
VEZHAKKODE,malapuram.json
"KUNNAMKULAM,",malapuram.json
"KUNNAMKULAM,",palakkad-1.json
"KUNNAMKULAM,",palakkad-2.json
VELIANCODE,malapuram.json
KUNDUKADAV JN,malapuram.json
PONMALA,malapuram.json
NAYATTUKALLU,malapuram.json
POTTALUNGAL,malapuram.json
KUTTIPPURAM BUS ST AND,malapuram.json
CHAMAPARAMBA,malapuram.json
53RD MILE,malapuram.json
CHETTIYANGADI,malapuram.json
ALPARAMBA,malapuram.json
ALPARAMBA,kozhikkode.json
THIRUMANDAMKUNNU TEMPLE.,malapuram.json
NAROKKAVU,malapuram.json
GARUDAN KAVU,malapuram.json
THUVAKKAD,malapuram.json
KARTHALA,malapuram.json
PAKARANELLUR,malapuram.json
MUNDOOR,malapuram.json
VALLUVAMBRAM,malapuram.json
KARACHAL,malapuram.json
KARACHAL,wayanad.json
PADINHARE CHATHALLUR,malapuram.json
EDAVANNA SEETHI HAJI BRIDGE,malapuram.json
CHATHALLUR,malapuram.json
KACHERIPPADI BUS STAND MANJERI,malapuram.json
ATHAVANADPARA,malapuram.json
PANCHAVADI,malapuram.json
VARIYATH,malapuram.json
MALAPPURAM CIVIL STATION,malapuram.json
ELANKUR,malapuram.json
MUNDUR,malapuram.json
MUNDUR,palakkad-1.json
MUNDUR,palakkad-2.json
PALANI,malapuram.json
KOMBANKALLU.,malapuram.json
AKKODE,malapuram.json
KUTTASSERY,malapuram.json
MUKKOM,malapuram.json
MUKKOM,kozhikkode.json
PERIYAMBALAM,malapuram.json
ERAVAKKAD,malapuram.json
PANDIMUTTAM,malapuram.json
NARIYATTUPARA,malapuram.json
PANTHALUR,malapuram.json
MANHENGARA,malapuram.json
KOTTUMALA PARAMBA,malapuram.json
MUNDAKKAL,malapuram.json
MANJERI.,malapuram.json
KANDANAKAM,malapuram.json
DEVADHAR HAS,malapuram.json
KIZHAKKUMPARAMBA,malapuram.json
AMAKKAD,malapuram.json
POTTUR KAVU,malapuram.json
NADUKANI,malapuram.json
AMBAL,malapuram.json
"KARAMBATHUR,",malapuram.json
VENDALLOOR,malapuram.json
KALIYAL,malapuram.json
CHULLIPPARA,malapuram.json
THAZHE CHELARI,malapuram.json
EDAVANNAPPARA.,malapuram.json
KUNIYIL,malapuram.json
PUDUPONNANI,malapuram.json
EDATHANATTUKARA,malapuram.json
EDATHANATTUKARA,palakkad-1.json
EDATHANATTUKARA,palakkad-2.json
MELKULANGARA,malapuram.json
PAKARA.,malapuram.json
PUTHUPARAMB POLYTECHNIC,malapuram.json
POOKKIPARAMBA,malapuram.json
VAILATHOOR,malapuram.json
KOLAKUTH,malapuram.json
AREEKODE,malapuram.json
AREEKODE,kozhikkode.json
KOOTTILANGADI,malapuram.json
EDAYIKKAL,malapuram.json
THALASSERRY,malapuram.json
THALASSERRY,kottayam.json
THALASSERRY,vadakara.json
THALASSERRY,kannur.json
OTTATHARA BUS ST OP,malapuram.json
PUNCHAPPADAM,malapuram.json
VALAMANGALAM,malapuram.json
MANAKADAVU,malapuram.json
MANAKADAVU,kannur.json
MOOLAPPURAM,malapuram.json
KAIPATTA,malapuram.json
KIZHAKKUMPURAM,malapuram.json
KIZHAKKUMPURAM,palakkad-1.json
PERINTHALLUR,malapuram.json
CHERIYAPARAPPUR,malapuram.json
THODIKPULAM,malapuram.json
"PALAKKAD,",malapuram.json
"PALAKKAD,",palakkad-1.json
"PALAKKAD,",palakkad-2.json
KALKULAM,malapuram.json
BALANKULAM,malapuram.json
CHERUPUZHA,malapuram.json
CHERUPUZHA,kannur.json
ARIKKANDAMPAK,malapuram.json
VALLUVANGAD PALAM,malapuram.json
NADAKAVU,malapuram.json
MANGALAM KADAVU,malapuram.json
AYYAYA ROAD JUNCTION,malapuram.json
V K PADI,malapuram.json
THOTTUMUKKAM,malapuram.json
THOTTUMUKKAM,kozhikkode.json
CHUNDATHUMPOYIL,malapuram.json
CHUNDATHUMPOYIL,kozhikkode.json
VALILLAPUZHA,malapuram.json
KONNARA MAKHAM,malapuram.json
BIYYAM KETT,malapuram.json
MUTHUVATHU PARAMBA,malapuram.json
MALAPARAMB,malapuram.json
KUTTIKKAD,malapuram.json
MEETNA,palakkad-1.json
MEETNA,palakkad-2.json
ANTHOORPARAMBU,palakkad-1.json
ANTHOORPARAMBU,palakkad-2.json
OTTAPALAM,palakkad-1.json
OTTAPALAM,palakkad-2.json
PADALIKKAD,palakkad-1.json
PADALIKKAD,palakkad-2.json
"PALAKKAD, KERALA, INDIA",palakkad-1.json
"PALAKKAD, KERALA, INDIA",palakkad-2.json
KOTTEKKAD,palakkad-1.json
KOTTEKKAD,palakkad-2.json
KODUVAY,palakkad-1.json
KOLLENGODE-,palakkad-1.json
KOLLENGODE-,palakkad-2.json
VANDITHAVALAM,palakkad-1.json
VANDITHAVALAM,palakkad-2.json
"PUTHUNAGARAM,",palakkad-1.json
"PUTHUNAGARAM,",palakkad-2.json
THATHAMANGALAM,palakkad-1.json
THATHAMANGALAM,palakkad-2.json
MEENAKSHIPURAM,palakkad-1.json
MEENAKSHIPURAM,palakkad-2.json
GOPALAPURAM,palakkad-1.json
